,mda_round,beta,cr_factor,mda_coverage,strategy,b_drug
1926,4,0.06413,1,0.7,AAB,DHAPPQ
1927,4,0.06413,1,0.7,ABA,DHAPPQ
1928,4,0.06413,1,0.7,ABB,DHAPPQ
1929,4,0.06413,1,0.7,AAB,KAFLUM
1930,4,0.06413,1,0.7,ABA,KAFLUM
1931,4,0.06413,1,0.7,ABB,KAFLUM
1932,4,0.06413,1,0.8,AAB,DHAPPQ
1933,4,0.06413,1,0.8,ABA,DHAPPQ
1934,4,0.06413,1,0.8,ABB,DHAPPQ
1935,4,0.06413,1,0.8,AAB,KAFLUM
1936,4,0.06413,1,0.8,ABA,KAFLUM
1937,4,0.06413,1,0.8,ABB,KAFLUM
1938,4,0.06413,1,0.9,AAB,DHAPPQ
1939,4,0.06413,1,0.9,ABA,DHAPPQ
1940,4,0.06413,1,0.9,ABB,DHAPPQ
1941,4,0.06413,1,0.9,AAB,KAFLUM
1942,4,0.06413,1,0.9,ABA,KAFLUM
1943,4,0.06413,1,0.9,ABB,KAFLUM
1944,4,0.06413,2,0.6,AAB,DHAPPQ
1945,4,0.06413,2,0.6,ABA,DHAPPQ
1946,4,0.06413,2,0.6,ABB,DHAPPQ
1947,4,0.06413,2,0.6,AAB,KAFLUM
1948,4,0.06413,2,0.6,ABA,KAFLUM
1949,4,0.06413,2,0.6,ABB,KAFLUM
1950,4,0.06413,2,0.7,AAB,DHAPPQ
1951,4,0.06413,2,0.7,ABA,DHAPPQ
1952,4,0.06413,2,0.7,ABB,DHAPPQ
1953,4,0.06413,2,0.7,AAB,KAFLUM
1954,4,0.06413,2,0.7,ABA,KAFLUM
1955,4,0.06413,2,0.7,ABB,KAFLUM
1956,4,0.06413,2,0.8,AAB,DHAPPQ
1957,4,0.06413,2,0.8,ABA,DHAPPQ
1958,4,0.06413,2,0.8,ABB,DHAPPQ
1959,4,0.06413,2,0.8,AAB,KAFLUM
1960,4,0.06413,2,0.8,ABA,KAFLUM
1961,4,0.06413,2,0.8,ABB,KAFLUM
1962,4,0.06413,2,0.9,AAB,DHAPPQ
1963,4,0.06413,2,0.9,ABA,DHAPPQ
1964,4,0.06413,2,0.9,ABB,DHAPPQ
1965,4,0.06413,2,0.9,AAB,KAFLUM
1966,4,0.06413,2,0.9,ABA,KAFLUM
1967,4,0.06413,2,0.9,ABB,KAFLUM
1968,4,0.06413,5,0.6,AAB,DHAPPQ
1969,4,0.06413,5,0.6,ABA,DHAPPQ
1970,4,0.06413,5,0.6,ABB,DHAPPQ
1971,4,0.06413,5,0.6,AAB,KAFLUM
1972,4,0.06413,5,0.6,ABA,KAFLUM
1973,4,0.06413,5,0.6,ABB,KAFLUM
1974,4,0.06413,5,0.7,AAB,DHAPPQ
1975,4,0.06413,5,0.7,ABA,DHAPPQ
1976,4,0.06413,5,0.7,ABB,DHAPPQ
1977,4,0.06413,5,0.7,AAB,KAFLUM
1978,4,0.06413,5,0.7,ABA,KAFLUM
1979,4,0.06413,5,0.7,ABB,KAFLUM
1980,4,0.06413,5,0.8,AAB,DHAPPQ
1981,4,0.06413,5,0.8,ABA,DHAPPQ
1982,4,0.06413,5,0.8,ABB,DHAPPQ
1983,4,0.06413,5,0.8,AAB,KAFLUM
1984,4,0.06413,5,0.8,ABA,KAFLUM
1985,4,0.06413,5,0.8,ABB,KAFLUM
1986,4,0.06413,5,0.9,AAB,DHAPPQ
1987,4,0.06413,5,0.9,ABA,DHAPPQ
1988,4,0.06413,5,0.9,ABB,DHAPPQ
1989,4,0.06413,5,0.9,AAB,KAFLUM
1990,4,0.06413,5,0.9,ABA,KAFLUM
1991,4,0.06413,5,0.9,ABB,KAFLUM
1992,4,0.06413,10,0.6,AAB,DHAPPQ
1993,4,0.06413,10,0.6,ABA,DHAPPQ
1994,4,0.06413,10,0.6,ABB,DHAPPQ
1995,4,0.06413,10,0.6,AAB,KAFLUM
1996,4,0.06413,10,0.6,ABA,KAFLUM
1997,4,0.06413,10,0.6,ABB,KAFLUM
1998,4,0.06413,10,0.7,AAB,DHAPPQ
1999,4,0.06413,10,0.7,ABA,DHAPPQ
2000,4,0.06413,10,0.7,ABB,DHAPPQ
2001,4,0.06413,10,0.7,AAB,KAFLUM
2002,4,0.06413,10,0.7,ABA,KAFLUM
2003,4,0.06413,10,0.7,ABB,KAFLUM
2004,4,0.06413,10,0.8,AAB,DHAPPQ
2005,4,0.06413,10,0.8,ABA,DHAPPQ
2006,4,0.06413,10,0.8,ABB,DHAPPQ
2007,4,0.06413,10,0.8,AAB,KAFLUM
2008,4,0.06413,10,0.8,ABA,KAFLUM
2009,4,0.06413,10,0.8,ABB,KAFLUM
2010,4,0.06413,10,0.9,AAB,DHAPPQ
2011,4,0.06413,10,0.9,ABA,DHAPPQ
2012,4,0.06413,10,0.9,ABB,DHAPPQ
2013,4,0.06413,10,0.9,AAB,KAFLUM
2014,4,0.06413,10,0.9,ABA,KAFLUM
2015,4,0.06413,10,0.9,ABB,KAFLUM
2016,4,0.0585,1,0.6,AAB,DHAPPQ
2017,4,0.0585,1,0.6,ABA,DHAPPQ
2018,4,0.0585,1,0.6,ABB,DHAPPQ
2019,4,0.0585,1,0.6,AAB,KAFLUM
2020,4,0.0585,1,0.6,ABA,KAFLUM
2021,4,0.0585,1,0.6,ABB,KAFLUM
2022,4,0.0585,1,0.7,AAB,DHAPPQ
2023,4,0.0585,1,0.7,ABA,DHAPPQ
2024,4,0.0585,1,0.7,ABB,DHAPPQ
2025,4,0.0585,1,0.7,AAB,KAFLUM
2026,4,0.0585,1,0.7,ABA,KAFLUM
2027,4,0.0585,1,0.7,ABB,KAFLUM
2028,4,0.0585,1,0.8,AAB,DHAPPQ
2029,4,0.0585,1,0.8,ABA,DHAPPQ
2030,4,0.0585,1,0.8,ABB,DHAPPQ
2031,4,0.0585,1,0.8,AAB,KAFLUM
2032,4,0.0585,1,0.8,ABA,KAFLUM
2033,4,0.0585,1,0.8,ABB,KAFLUM
2034,4,0.0585,1,0.9,AAB,DHAPPQ
2035,4,0.0585,1,0.9,ABA,DHAPPQ
2036,4,0.0585,1,0.9,ABB,DHAPPQ
2037,4,0.0585,1,0.9,AAB,KAFLUM
2038,4,0.0585,1,0.9,ABA,KAFLUM
2039,4,0.0585,1,0.9,ABB,KAFLUM
2040,4,0.0585,2,0.6,AAB,DHAPPQ
2041,4,0.0585,2,0.6,ABA,DHAPPQ
2042,4,0.0585,2,0.6,ABB,DHAPPQ
2043,4,0.0585,2,0.6,AAB,KAFLUM
2044,4,0.0585,2,0.6,ABA,KAFLUM
2045,4,0.0585,2,0.6,ABB,KAFLUM
2046,4,0.0585,2,0.7,AAB,DHAPPQ
2047,4,0.0585,2,0.7,ABA,DHAPPQ
2048,4,0.0585,2,0.7,ABB,DHAPPQ
2049,4,0.0585,2,0.7,AAB,KAFLUM
2050,4,0.0585,2,0.7,ABA,KAFLUM
2051,4,0.0585,2,0.7,ABB,KAFLUM
2052,4,0.0585,2,0.8,AAB,DHAPPQ
2053,4,0.0585,2,0.8,ABA,DHAPPQ
2054,4,0.0585,2,0.8,ABB,DHAPPQ
2055,4,0.0585,2,0.8,AAB,KAFLUM
2056,4,0.0585,2,0.8,ABA,KAFLUM
2057,4,0.0585,2,0.8,ABB,KAFLUM
2058,4,0.0585,2,0.9,AAB,DHAPPQ
2059,4,0.0585,2,0.9,ABA,DHAPPQ
2060,4,0.0585,2,0.9,ABB,DHAPPQ
2061,4,0.0585,2,0.9,AAB,KAFLUM
2062,4,0.0585,2,0.9,ABA,KAFLUM
2063,4,0.0585,2,0.9,ABB,KAFLUM
2064,4,0.0585,5,0.6,AAB,DHAPPQ
2065,4,0.0585,5,0.6,ABA,DHAPPQ
2066,4,0.0585,5,0.6,ABB,DHAPPQ
2067,4,0.0585,5,0.6,AAB,KAFLUM
2068,4,0.0585,5,0.6,ABA,KAFLUM
2069,4,0.0585,5,0.6,ABB,KAFLUM
2070,4,0.0585,5,0.7,AAB,DHAPPQ
2071,4,0.0585,5,0.7,ABA,DHAPPQ
2072,4,0.0585,5,0.7,ABB,DHAPPQ
2073,4,0.0585,5,0.7,AAB,KAFLUM
2074,4,0.0585,5,0.7,ABA,KAFLUM
2075,4,0.0585,5,0.7,ABB,KAFLUM
2076,4,0.0585,5,0.8,AAB,DHAPPQ
2077,4,0.0585,5,0.8,ABA,DHAPPQ
2078,4,0.0585,5,0.8,ABB,DHAPPQ
2079,4,0.0585,5,0.8,AAB,KAFLUM
2080,4,0.0585,5,0.8,ABA,KAFLUM
2081,4,0.0585,5,0.8,ABB,KAFLUM
2082,4,0.0585,5,0.9,AAB,DHAPPQ
2083,4,0.0585,5,0.9,ABA,DHAPPQ
2084,4,0.0585,5,0.9,ABB,DHAPPQ
2085,4,0.0585,5,0.9,AAB,KAFLUM
2086,4,0.0585,5,0.9,ABA,KAFLUM
2087,4,0.0585,5,0.9,ABB,KAFLUM
2088,4,0.0585,10,0.6,AAB,DHAPPQ
2089,4,0.0585,10,0.6,ABA,DHAPPQ
2090,4,0.0585,10,0.6,ABB,DHAPPQ
2091,4,0.0585,10,0.6,AAB,KAFLUM
2092,4,0.0585,10,0.6,ABA,KAFLUM
2093,4,0.0585,10,0.6,ABB,KAFLUM
2094,4,0.0585,10,0.7,AAB,DHAPPQ
2095,4,0.0585,10,0.7,ABA,DHAPPQ
2096,4,0.0585,10,0.7,ABB,DHAPPQ
2097,4,0.0585,10,0.7,AAB,KAFLUM
2098,4,0.0585,10,0.7,ABA,KAFLUM
2099,4,0.0585,10,0.7,ABB,KAFLUM
2100,4,0.0585,10,0.8,AAB,DHAPPQ
2101,4,0.0585,10,0.8,ABA,DHAPPQ
2102,4,0.0585,10,0.8,ABB,DHAPPQ
2103,4,0.0585,10,0.8,AAB,KAFLUM
2104,4,0.0585,10,0.8,ABA,KAFLUM
2105,4,0.0585,10,0.8,ABB,KAFLUM
2106,4,0.0585,10,0.9,AAB,DHAPPQ
2107,4,0.0585,10,0.9,ABA,DHAPPQ
2108,4,0.0585,10,0.9,ABB,DHAPPQ
2109,4,0.0585,10,0.9,AAB,KAFLUM
2110,4,0.0585,10,0.9,ABA,KAFLUM
2111,4,0.0585,10,0.9,ABB,KAFLUM
2112,4,0.0538,1,0.6,AAB,DHAPPQ
2113,4,0.0538,1,0.6,ABA,DHAPPQ
2114,4,0.0538,1,0.6,ABB,DHAPPQ
2115,4,0.0538,1,0.6,AAB,KAFLUM
2116,4,0.0538,1,0.6,ABA,KAFLUM
2117,4,0.0538,1,0.6,ABB,KAFLUM
2118,4,0.0538,1,0.7,AAB,DHAPPQ
2119,4,0.0538,1,0.7,ABA,DHAPPQ
2120,4,0.0538,1,0.7,ABB,DHAPPQ
2121,4,0.0538,1,0.7,AAB,KAFLUM
2122,4,0.0538,1,0.7,ABA,KAFLUM
2123,4,0.0538,1,0.7,ABB,KAFLUM
2124,4,0.0538,1,0.8,AAB,DHAPPQ
2125,4,0.0538,1,0.8,ABA,DHAPPQ
2126,4,0.0538,1,0.8,ABB,DHAPPQ
2127,4,0.0538,1,0.8,AAB,KAFLUM
2128,4,0.0538,1,0.8,ABA,KAFLUM
2129,4,0.0538,1,0.8,ABB,KAFLUM
2130,4,0.0538,1,0.9,AAB,DHAPPQ
2131,4,0.0538,1,0.9,ABA,DHAPPQ
2132,4,0.0538,1,0.9,ABB,DHAPPQ
2133,4,0.0538,1,0.9,AAB,KAFLUM
2134,4,0.0538,1,0.9,ABA,KAFLUM
2135,4,0.0538,1,0.9,ABB,KAFLUM
2136,4,0.0538,2,0.6,AAB,DHAPPQ
2137,4,0.0538,2,0.6,ABA,DHAPPQ
2138,4,0.0538,2,0.6,ABB,DHAPPQ
2139,4,0.0538,2,0.6,AAB,KAFLUM
2140,4,0.0538,2,0.6,ABA,KAFLUM
2141,4,0.0538,2,0.6,ABB,KAFLUM
2142,4,0.0538,2,0.7,AAB,DHAPPQ
2143,4,0.0538,2,0.7,ABA,DHAPPQ
2144,4,0.0538,2,0.7,ABB,DHAPPQ
2145,4,0.0538,2,0.7,AAB,KAFLUM
2146,4,0.0538,2,0.7,ABA,KAFLUM
2147,4,0.0538,2,0.7,ABB,KAFLUM
2148,4,0.0538,2,0.8,AAB,DHAPPQ
2149,4,0.0538,2,0.8,ABA,DHAPPQ
2150,4,0.0538,2,0.8,ABB,DHAPPQ
2151,4,0.0538,2,0.8,AAB,KAFLUM
2152,4,0.0538,2,0.8,ABA,KAFLUM
2153,4,0.0538,2,0.8,ABB,KAFLUM
2154,4,0.0538,2,0.9,AAB,DHAPPQ
2155,4,0.0538,2,0.9,ABA,DHAPPQ
2156,4,0.0538,2,0.9,ABB,DHAPPQ
2157,4,0.0538,2,0.9,AAB,KAFLUM
2158,4,0.0538,2,0.9,ABA,KAFLUM
2159,4,0.0538,2,0.9,ABB,KAFLUM
2160,4,0.0538,5,0.6,AAB,DHAPPQ
2161,4,0.0538,5,0.6,ABA,DHAPPQ
2162,4,0.0538,5,0.6,ABB,DHAPPQ
2163,4,0.0538,5,0.6,AAB,KAFLUM
2164,4,0.0538,5,0.6,ABA,KAFLUM
2165,4,0.0538,5,0.6,ABB,KAFLUM
2166,4,0.0538,5,0.7,AAB,DHAPPQ
2167,4,0.0538,5,0.7,ABA,DHAPPQ
2168,4,0.0538,5,0.7,ABB,DHAPPQ
2169,4,0.0538,5,0.7,AAB,KAFLUM
2170,4,0.0538,5,0.7,ABA,KAFLUM
2171,4,0.0538,5,0.7,ABB,KAFLUM
2172,4,0.0538,5,0.8,AAB,DHAPPQ
2173,4,0.0538,5,0.8,ABA,DHAPPQ
2174,4,0.0538,5,0.8,ABB,DHAPPQ
2175,4,0.0538,5,0.8,AAB,KAFLUM
2176,4,0.0538,5,0.8,ABA,KAFLUM
2177,4,0.0538,5,0.8,ABB,KAFLUM
2178,4,0.0538,5,0.9,AAB,DHAPPQ
2179,4,0.0538,5,0.9,ABA,DHAPPQ
2180,4,0.0538,5,0.9,ABB,DHAPPQ
2181,4,0.0538,5,0.9,AAB,KAFLUM
2182,4,0.0538,5,0.9,ABA,KAFLUM
2183,4,0.0538,5,0.9,ABB,KAFLUM
2184,4,0.0538,10,0.6,AAB,DHAPPQ
2185,4,0.0538,10,0.6,ABA,DHAPPQ
2186,4,0.0538,10,0.6,ABB,DHAPPQ
2187,4,0.0538,10,0.6,AAB,KAFLUM
2188,4,0.0538,10,0.6,ABA,KAFLUM
2189,4,0.0538,10,0.6,ABB,KAFLUM
2190,4,0.0538,10,0.7,AAB,DHAPPQ
2191,4,0.0538,10,0.7,ABA,DHAPPQ
2192,4,0.0538,10,0.7,ABB,DHAPPQ
2193,4,0.0538,10,0.7,AAB,KAFLUM
2194,4,0.0538,10,0.7,ABA,KAFLUM
2195,4,0.0538,10,0.7,ABB,KAFLUM
2196,4,0.0538,10,0.8,AAB,DHAPPQ
2197,4,0.0538,10,0.8,ABA,DHAPPQ
2198,4,0.0538,10,0.8,ABB,DHAPPQ
2199,4,0.0538,10,0.8,AAB,KAFLUM
2200,4,0.0538,10,0.8,ABA,KAFLUM
2201,4,0.0538,10,0.8,ABB,KAFLUM
2202,4,0.0538,10,0.9,AAB,DHAPPQ
2203,4,0.0538,10,0.9,ABA,DHAPPQ
2204,4,0.0538,10,0.9,ABB,DHAPPQ
2205,4,0.0538,10,0.9,AAB,KAFLUM
2206,4,0.0538,10,0.9,ABA,KAFLUM
2207,4,0.0538,10,0.9,ABB,KAFLUM
2208,4,0.0508,1,0.6,AAB,DHAPPQ
2209,4,0.0508,1,0.6,ABA,DHAPPQ
2210,4,0.0508,1,0.6,ABB,DHAPPQ
2211,4,0.0508,1,0.6,AAB,KAFLUM
2212,4,0.0508,1,0.6,ABA,KAFLUM
2213,4,0.0508,1,0.6,ABB,KAFLUM
2214,4,0.0508,1,0.7,AAB,DHAPPQ
2215,4,0.0508,1,0.7,ABA,DHAPPQ
2216,4,0.0508,1,0.7,ABB,DHAPPQ
2217,4,0.0508,1,0.7,AAB,KAFLUM
2218,4,0.0508,1,0.7,ABA,KAFLUM
2219,4,0.0508,1,0.7,ABB,KAFLUM
2220,4,0.0508,1,0.8,AAB,DHAPPQ
2221,4,0.0508,1,0.8,ABA,DHAPPQ
2222,4,0.0508,1,0.8,ABB,DHAPPQ
2223,4,0.0508,1,0.8,AAB,KAFLUM
2224,4,0.0508,1,0.8,ABA,KAFLUM
2225,4,0.0508,1,0.8,ABB,KAFLUM
2226,4,0.0508,1,0.9,AAB,DHAPPQ
2227,4,0.0508,1,0.9,ABA,DHAPPQ
2228,4,0.0508,1,0.9,ABB,DHAPPQ
2229,4,0.0508,1,0.9,AAB,KAFLUM
2230,4,0.0508,1,0.9,ABA,KAFLUM
2231,4,0.0508,1,0.9,ABB,KAFLUM
2232,4,0.0508,2,0.6,AAB,DHAPPQ
2233,4,0.0508,2,0.6,ABA,DHAPPQ
2234,4,0.0508,2,0.6,ABB,DHAPPQ
2235,4,0.0508,2,0.6,AAB,KAFLUM
2236,4,0.0508,2,0.6,ABA,KAFLUM
2237,4,0.0508,2,0.6,ABB,KAFLUM
2238,4,0.0508,2,0.7,AAB,DHAPPQ
2239,4,0.0508,2,0.7,ABA,DHAPPQ
2240,4,0.0508,2,0.7,ABB,DHAPPQ
2241,4,0.0508,2,0.7,AAB,KAFLUM
2242,4,0.0508,2,0.7,ABA,KAFLUM
2243,4,0.0508,2,0.7,ABB,KAFLUM
2244,4,0.0508,2,0.8,AAB,DHAPPQ
2245,4,0.0508,2,0.8,ABA,DHAPPQ
2246,4,0.0508,2,0.8,ABB,DHAPPQ
2247,4,0.0508,2,0.8,AAB,KAFLUM
2248,4,0.0508,2,0.8,ABA,KAFLUM
2249,4,0.0508,2,0.8,ABB,KAFLUM
2250,4,0.0508,2,0.9,AAB,DHAPPQ
2251,4,0.0508,2,0.9,ABA,DHAPPQ
2252,4,0.0508,2,0.9,ABB,DHAPPQ
2253,4,0.0508,2,0.9,AAB,KAFLUM
2254,4,0.0508,2,0.9,ABA,KAFLUM
2255,4,0.0508,2,0.9,ABB,KAFLUM
2256,4,0.0508,5,0.6,AAB,DHAPPQ
2257,4,0.0508,5,0.6,ABA,DHAPPQ
2258,4,0.0508,5,0.6,ABB,DHAPPQ
2259,4,0.0508,5,0.6,AAB,KAFLUM
2260,4,0.0508,5,0.6,ABA,KAFLUM
2261,4,0.0508,5,0.6,ABB,KAFLUM
2262,4,0.0508,5,0.7,AAB,DHAPPQ
2263,4,0.0508,5,0.7,ABA,DHAPPQ
2264,4,0.0508,5,0.7,ABB,DHAPPQ
2265,4,0.0508,5,0.7,AAB,KAFLUM
2266,4,0.0508,5,0.7,ABA,KAFLUM
2267,4,0.0508,5,0.7,ABB,KAFLUM
2268,4,0.0508,5,0.8,AAB,DHAPPQ
2269,4,0.0508,5,0.8,ABA,DHAPPQ
2270,4,0.0508,5,0.8,ABB,DHAPPQ
2271,4,0.0508,5,0.8,AAB,KAFLUM
2272,4,0.0508,5,0.8,ABA,KAFLUM
2273,4,0.0508,5,0.8,ABB,KAFLUM
2274,4,0.0508,5,0.9,AAB,DHAPPQ
2275,4,0.0508,5,0.9,ABA,DHAPPQ
2276,4,0.0508,5,0.9,ABB,DHAPPQ
2277,4,0.0508,5,0.9,AAB,KAFLUM
2278,4,0.0508,5,0.9,ABA,KAFLUM
2279,4,0.0508,5,0.9,ABB,KAFLUM
2280,4,0.0508,10,0.6,AAB,DHAPPQ
2281,4,0.0508,10,0.6,ABA,DHAPPQ
2282,4,0.0508,10,0.6,ABB,DHAPPQ
2283,4,0.0508,10,0.6,AAB,KAFLUM
2284,4,0.0508,10,0.6,ABA,KAFLUM
2285,4,0.0508,10,0.6,ABB,KAFLUM
2286,4,0.0508,10,0.7,AAB,DHAPPQ
2287,4,0.0508,10,0.7,ABA,DHAPPQ
2288,4,0.0508,10,0.7,ABB,DHAPPQ
2289,4,0.0508,10,0.7,AAB,KAFLUM
2290,4,0.0508,10,0.7,ABA,KAFLUM
2291,4,0.0508,10,0.7,ABB,KAFLUM
2292,4,0.0508,10,0.8,AAB,DHAPPQ
2293,4,0.0508,10,0.8,ABA,DHAPPQ
2294,4,0.0508,10,0.8,ABB,DHAPPQ
2295,4,0.0508,10,0.8,AAB,KAFLUM
2296,4,0.0508,10,0.8,ABA,KAFLUM
2297,4,0.0508,10,0.8,ABB,KAFLUM
2298,4,0.0508,10,0.9,AAB,DHAPPQ
2299,4,0.0508,10,0.9,ABA,DHAPPQ
2300,4,0.0508,10,0.9,ABB,DHAPPQ
2301,4,0.0508,10,0.9,AAB,KAFLUM
2302,4,0.0508,10,0.9,ABA,KAFLUM
2303,4,0.0508,10,0.9,ABB,KAFLUM
2304,4,0.0475,1,0.6,AAB,DHAPPQ
2305,4,0.0475,1,0.6,ABA,DHAPPQ
2306,4,0.0475,1,0.6,ABB,DHAPPQ
2307,4,0.0475,1,0.6,AAB,KAFLUM
2308,4,0.0475,1,0.6,ABA,KAFLUM
2309,4,0.0475,1,0.6,ABB,KAFLUM
2310,4,0.0475,1,0.7,AAB,DHAPPQ
2311,4,0.0475,1,0.7,ABA,DHAPPQ
2312,4,0.0475,1,0.7,ABB,DHAPPQ
2313,4,0.0475,1,0.7,AAB,KAFLUM
2314,4,0.0475,1,0.7,ABA,KAFLUM
2315,4,0.0475,1,0.7,ABB,KAFLUM
2316,4,0.0475,1,0.8,AAB,DHAPPQ
2317,4,0.0475,1,0.8,ABA,DHAPPQ
2318,4,0.0475,1,0.8,ABB,DHAPPQ
2319,4,0.0475,1,0.8,AAB,KAFLUM
2320,4,0.0475,1,0.8,ABA,KAFLUM
2321,4,0.0475,1,0.8,ABB,KAFLUM
2322,4,0.0475,1,0.9,AAB,DHAPPQ
2323,4,0.0475,1,0.9,ABA,DHAPPQ
2324,4,0.0475,1,0.9,ABB,DHAPPQ
2325,4,0.0475,1,0.9,AAB,KAFLUM
2326,4,0.0475,1,0.9,ABA,KAFLUM
2327,4,0.0475,1,0.9,ABB,KAFLUM
2328,4,0.0475,2,0.6,AAB,DHAPPQ
2329,4,0.0475,2,0.6,ABA,DHAPPQ
2330,4,0.0475,2,0.6,ABB,DHAPPQ
2331,4,0.0475,2,0.6,AAB,KAFLUM
2332,4,0.0475,2,0.6,ABA,KAFLUM
2333,4,0.0475,2,0.6,ABB,KAFLUM
2334,4,0.0475,2,0.7,AAB,DHAPPQ
2335,4,0.0475,2,0.7,ABA,DHAPPQ
2336,4,0.0475,2,0.7,ABB,DHAPPQ
2337,4,0.0475,2,0.7,AAB,KAFLUM
2338,4,0.0475,2,0.7,ABA,KAFLUM
2339,4,0.0475,2,0.7,ABB,KAFLUM
2340,4,0.0475,2,0.8,AAB,DHAPPQ
2341,4,0.0475,2,0.8,ABA,DHAPPQ
2342,4,0.0475,2,0.8,ABB,DHAPPQ
2343,4,0.0475,2,0.8,AAB,KAFLUM
2344,4,0.0475,2,0.8,ABA,KAFLUM
2345,4,0.0475,2,0.8,ABB,KAFLUM
2346,4,0.0475,2,0.9,AAB,DHAPPQ
2347,4,0.0475,2,0.9,ABA,DHAPPQ
2348,4,0.0475,2,0.9,ABB,DHAPPQ
2349,4,0.0475,2,0.9,AAB,KAFLUM
2350,4,0.0475,2,0.9,ABA,KAFLUM
2351,4,0.0475,2,0.9,ABB,KAFLUM
2352,4,0.0475,5,0.6,AAB,DHAPPQ
2353,4,0.0475,5,0.6,ABA,DHAPPQ
2354,4,0.0475,5,0.6,ABB,DHAPPQ
2355,4,0.0475,5,0.6,AAB,KAFLUM
2356,4,0.0475,5,0.6,ABA,KAFLUM
2357,4,0.0475,5,0.6,ABB,KAFLUM
2358,4,0.0475,5,0.7,AAB,DHAPPQ
2359,4,0.0475,5,0.7,ABA,DHAPPQ
2360,4,0.0475,5,0.7,ABB,DHAPPQ
2361,4,0.0475,5,0.7,AAB,KAFLUM
2362,4,0.0475,5,0.7,ABA,KAFLUM
2363,4,0.0475,5,0.7,ABB,KAFLUM
2364,4,0.0475,5,0.8,AAB,DHAPPQ
2365,4,0.0475,5,0.8,ABA,DHAPPQ
2366,4,0.0475,5,0.8,ABB,DHAPPQ
2367,4,0.0475,5,0.8,AAB,KAFLUM
2368,4,0.0475,5,0.8,ABA,KAFLUM
2369,4,0.0475,5,0.8,ABB,KAFLUM
2370,4,0.0475,5,0.9,AAB,DHAPPQ
2371,4,0.0475,5,0.9,ABA,DHAPPQ
2372,4,0.0475,5,0.9,ABB,DHAPPQ
2373,4,0.0475,5,0.9,AAB,KAFLUM
2374,4,0.0475,5,0.9,ABA,KAFLUM
2375,4,0.0475,5,0.9,ABB,KAFLUM
2376,4,0.0475,10,0.6,AAB,DHAPPQ
2377,4,0.0475,10,0.6,ABA,DHAPPQ
2378,4,0.0475,10,0.6,ABB,DHAPPQ
2379,4,0.0475,10,0.6,AAB,KAFLUM
2380,4,0.0475,10,0.6,ABA,KAFLUM
2381,4,0.0475,10,0.6,ABB,KAFLUM
2382,4,0.0475,10,0.7,AAB,DHAPPQ
2383,4,0.0475,10,0.7,ABA,DHAPPQ
2384,4,0.0475,10,0.7,ABB,DHAPPQ
2385,4,0.0475,10,0.7,AAB,KAFLUM
2386,4,0.0475,10,0.7,ABA,KAFLUM
2387,4,0.0475,10,0.7,ABB,KAFLUM
2388,4,0.0475,10,0.8,AAB,DHAPPQ
2389,4,0.0475,10,0.8,ABA,DHAPPQ
2390,4,0.0475,10,0.8,ABB,DHAPPQ
2391,4,0.0475,10,0.8,AAB,KAFLUM
2392,4,0.0475,10,0.8,ABA,KAFLUM
2393,4,0.0475,10,0.8,ABB,KAFLUM
2394,4,0.0475,10,0.9,AAB,DHAPPQ
2395,4,0.0475,10,0.9,ABA,DHAPPQ
2396,4,0.0475,10,0.9,ABB,DHAPPQ
2397,4,0.0475,10,0.9,AAB,KAFLUM
2398,4,0.0475,10,0.9,ABA,KAFLUM
2399,4,0.0475,10,0.9,ABB,KAFLUM
